child,timestamp,measureName,measureVal,activity
1,633,proximity:,101,cw
1,633,proximity:,108,cw
1,633,proximity:,86,cw
1,635,child,smiles,cw
1,635,proximity:,76,cw
1,635,novelty:,16.0009460449,cw
1,635,proximity:,85,cw
1,636,proximity:,75,cw
1,636,proximity:,89,cw
1,637,proximity:,75,cw
1,637,proximity:,97,cw
1,637,proximity:,85,cw
1,637,look:,down,cw
1,637,proximity:,74,cw
1,638,proximity:,81,cw
1,638,proximity:,96,cw
1,638,proximity:,79,cw
1,638,look:,left,cw
1,638,novelty:,10.325958252,cw
1,639,proximity:,47,cw
1,639,novelty:,7.3010497093,cw
1,640,look:,robot,cw
1,641,proximity:,53,cw
1,642,look:,robot,cw
1,642,look:,left,cw
1,642,proximity:,62,cw
1,642,proximity:,52,cw
1,643,proximity:,58,cw
1,643,proximity:,51,cw
1,643,movement:,-1664,cw
1,643,proximity:,58,cw
1,643,movement:,1312,cw
1,643,movement:,-2944,cw
1,643,movement:,9392,cw
1,644,movement:,-2256,cw
1,644,look:,robot,cw
1,644,movement:,4560,cw
1,644,movement:,27168,cw
1,644,movement:,-1648,cw
1,644,proximity:,52,cw
1,645,movement:,9072,cw
1,645,movement:,5552,cw
1,645,look:,robot,cw
1,646,proximity:,46,cw
1,646,look:,robot,cw
1,646,look:,left,cw
1,647,look:,robot,cw
1,648,look:,left,cw
1,648,look:,robot,cw
1,649,look:,left,cw
1,650,look:,robot,cw
1,650,movement:,23664,cw
1,651,movement:,1536,cw
1,652,proximity:,52,cw
1,652,look:,robot,cw
1,653,look:,robot,cw
1,654,look:,robot,cw
1,655,look:,robot,cw
1,656,look:,robot,cw
1,657,look:,robot,cw
1,658,look:,robot,cw
1,659,look:,robot,cw
1,661,look:,robot,cw
1,662,look:,robot,cw
1,663,look:,robot,cw
1,664,novelty:,24.5298213959,cw
1,664,look:,left,cw
1,664,proximity:,67,cw
1,665,proximity:,77,cw
1,665,look:,left,cw
1,666,look:,left,cw
1,666,proximity:,83,cw
1,666,proximity:,91,cw
1,667,look:,left,cw
1,667,proximity:,99,cw
1,667,proximity:,111,cw
1,667,proximity:,121,cw
1,668,proximity:,129,cw
1,670,novelty:,10.6324958801,cw
1,671,proximity:,121,cw
1,671,child,smiles,cw
1,671,look:,left,cw
1,672,proximity:,127,cw
1,672,proximity:,133,cw
1,672,proximity:,139,cw
1,672,proximity:,128,cw
1,674,proximity:,122,cw
1,674,child,smiles,cw
1,675,child,smiles,cw
1,676,child,smiles,cw
1,676,proximity:,110,cw
1,677,proximity:,103,cw
1,677,proximity:,75,cw
1,677,look:,left,cw
1,677,proximity:,64,cw
1,677,proximity:,54,cw
1,678,proximity:,48,cw
1,678,look:,left,cw
1,679,proximity:,54,cw
1,679,look:,left,cw
1,679,proximity:,61,cw
1,680,look:,left,cw
1,680,proximity:,55,cw
1,680,movement:,6336,cw
1,681,movement:,-2672,cw
1,681,movement:,6000,cw
1,681,look:,left,cw
1,681,movement:,2928,cw
1,681,movement:,15760,cw
1,681,movement:,1984,cw
1,682,movement:,14048,cw
1,682,movement:,-368,cw
1,682,movement:,12784,cw
1,682,proximity:,49,cw
1,682,movement:,496,cw
1,683,movement:,1712,cw
1,683,movement:,-22576,cw
1,685,novelty:,18.7061290741,cw
1,690,look:,robot,cw
1,690,novelty:,9.2026777268,cw
1,697,movement:,1776,cw
1,698,movement:,27648,cw
1,698,novelty:,12.7245922089,cw
1,698,movement:,14432,cw
1,698,movement:,3040,cw
1,699,look:,robot,cw
1,699,movement:,1408,cw
1,700,look:,robot,cw
1,700,look:,left,cw
1,700,novelty:,7.7522978783,cw
1,705,proximity:,55,cw
1,705,novelty:,37.9426269531,cw
1,705,proximity:,46,cw
1,705,novelty:,4.1460814476,cw
1,705,look:,robot,cw
1,708,proximity:,52,cw
1,710,proximity:,58,cw
1,710,proximity:,64,cw
1,712,novelty:,10.1975622177,cw
1,712,look:,left,cw
1,713,look:,left,cw
1,713,proximity:,58,cw
1,713,proximity:,65,cw
1,714,look:,left,cw
1,714,proximity:,59,cw
1,716,look:,left,cw
1,717,look:,left,cw
1,717,proximity:,51,cw
1,719,proximity:,58,cw
1,719,proximity:,69,cw
1,719,look:,left,cw
1,719,proximity:,62,cw
1,720,proximity:,55,cw
1,720,look:,left,cw
1,720,proximity:,66,cw
1,724,movement:,5408,cw
1,724,movement:,1136,cw
1,725,proximity:,74,cw
1,725,novelty:,57.3948822021,cw
1,725,movement:,7520,cw
1,725,proximity:,82,cw
1,725,movement:,3936,cw
1,725,movement:,13696,cw
1,725,movement:,6704,cw
1,725,proximity:,71,cw
1,726,movement:,9696,cw
1,726,look:,left,cw
1,726,proximity:,64,cw
1,726,movement:,30368,cw
1,726,movement:,-29584,cw
1,726,movement:,20848,cw
1,726,movement:,-1744,cw
1,726,movement:,-1232,cw
1,727,movement:,8368,cw
1,727,movement:,10832,cw
1,727,movement:,-1376,cw
1,728,look:,left,cw
1,728,proximity:,72,cw
1,728,movement:,2128,cw
1,728,movement:,4016,cw
1,729,movement:,27536,cw
1,729,look:,left,cw
1,729,movement:,17104,cw
1,729,movement:,6560,cw
1,729,movement:,8800,cw
1,729,proximity:,79,cw
1,729,movement:,14192,cw
1,729,movement:,400,cw
1,730,movement:,640,cw
1,730,proximity:,73,cw
1,730,movement:,-2656,cw
1,730,movement:,1424,cw
1,730,movement:,24480,cw
1,730,proximity:,64,cw
1,730,movement:,17552,cw
1,731,movement:,6656,cw
1,731,look:,left,cw
1,731,movement:,6544,cw
1,731,movement:,672,cw
1,731,movement:,15536,cw
1,731,movement:,1600,cw
1,732,movement:,176,cw
1,732,look:,left,cw
1,732,movement:,11552,cw
1,732,proximity:,56,cw
1,732,movement:,-2448,cw
1,732,movement:,-1536,cw
1,732,proximity:,47,cw
1,732,movement:,4000,cw
1,733,movement:,2064,cw
1,733,look:,left,cw
1,733,movement:,848,cw
1,733,proximity:,41,cw
1,733,movement:,1456,cw
1,733,proximity:,51,cw
1,733,movement:,2496,cw
1,733,movement:,4992,cw
1,734,movement:,2336,cw
1,734,movement:,2896,cw
1,734,movement:,8640,cw
1,734,movement:,4368,cw
1,734,look:,left,cw
1,734,proximity:,59,cw
1,736,look:,left,cw
1,737,look:,left,cw
1,738,look:,left,cw
1,739,look:,left,cw
1,740,look:,left,cw
1,741,look:,left,cw
1,742,look:,left,cw
1,744,movement:,-224,cw
1,744,movement:,-1600,cw
1,745,movement:,-1008,cw
1,745,proximity:,66,cw
1,745,movement:,-2240,cw
1,746,movement:,-2288,cw
1,747,proximity:,60,cw
1,748,proximity:,67,cw
1,749,look:,left,cw
1,749,proximity:,75,cw
1,749,proximity:,91,cw
1,749,proximity:,81,cw
1,750,look:,left,cw
1,750,proximity:,74,cw
1,751,look:,left,cw
1,751,proximity:,66,cw
1,751,proximity:,60,cw
1,752,look:,left,cw
1,752,novelty:,25.3803291321,cw
1,755,novelty:,15.4265556335,cw
1,755,look:,left,cw
1,756,proximity:,66,cw
1,758,proximity:,47,cw
1,758,look:,left,cw
1,758,look:,robot,cw
1,758,proximity:,54,cw
1,758,novelty:,11.1995601654,cw
1,759,proximity:,61,cw
1,759,look:,left,cw
1,760,proximity:,67,cw
1,761,proximity:,76,cw
1,761,proximity:,82,cw
1,762,look:,left,cw
1,763,look:,left,cw
1,764,proximity:,75,cw
1,765,proximity:,106,cw
1,765,proximity:,86,cw
1,765,look:,left,cw
1,766,proximity:,78,cw
1,766,look:,left,cw
1,767,look:,left,cw
1,768,proximity:,72,cw
1,768,proximity:,86,cw
1,769,look:,left,cw
1,769,proximity:,93,cw
1,770,proximity:,108,cw
1,771,look:,left,cw
1,771,proximity:,96,cw
1,771,proximity:,110,cw
1,774,proximity:,126,cw
1,774,novelty:,25.5052127838,cw
1,774,proximity:,120,cw
1,774,look:,left,cw
1,774,proximity:,111,cw
1,774,proximity:,101,cw
1,774,proximity:,95,cw
1,775,proximity:,85,cw
1,775,novelty:,5.3302788734,cw
1,775,proximity:,92,cw
1,776,proximity:,98,cw
1,776,proximity:,105,cw
1,785,proximity:,114,cw
1,785,novelty:,63.7623138428,cw
1,785,look:,left,cw
1,785,proximity:,104,cw
1,785,proximity:,97,cw
1,785,proximity:,89,cw
1,787,proximity:,69,cw
1,787,novelty:,7.7230138779,cw
1,788,proximity:,75,cw
1,788,look:,left,cw
1,788,proximity:,87,cw
1,789,proximity:,93,cw
1,789,look:,left,cw
1,789,proximity:,99,cw
1,789,proximity:,93,cw
1,790,proximity:,102,cw
1,790,look:,left,cw
1,790,proximity:,115,cw
1,792,proximity:,72,cw
1,792,proximity:,65,cw
1,793,look:,left,cw
1,793,proximity:,73,cw
1,801,proximity:,81,cw
1,801,novelty:,73.4574279785,cw
1,802,proximity:,73,cw
1,802,look:,left,cw
1,802,proximity:,65,cw
1,803,look:,left,cw
1,803,proximity:,58,cw
1,803,proximity:,66,cw
1,804,proximity:,76,cw
1,805,proximity:,87,cw
1,805,proximity:,79,cw
1,805,child,smiles,cw
1,808,child,smiles,cw
1,809,child,smiles,cw
1,812,proximity:,70,cw
1,812,novelty:,18.41248703,cw
1,812,proximity:,60,cw
1,813,look:,robot,cw
1,814,look:,robot,cw
1,814,proximity:,66,cw
1,814,proximity:,74,cw
1,815,proximity:,81,cw
1,815,novelty:,8.6854085922,cw
1,815,look:,left,cw
1,816,look:,left,cw
1,817,proximity:,74,cw
1,821,proximity:,80,cw
1,821,novelty:,25.2436199188,cw
1,826,proximity:,68,cw
1,826,novelty:,20.2359905243,cw
1,827,novelty:,6.9971604347,cw
1,827,proximity:,77,cw
1,827,look:,left,cw
1,827,proximity:,67,cw
1,828,proximity:,73,cw
1,828,look:,left,cw
1,829,look:,left,cw
1,834,child,smiles,cw
1,835,look:,left,cw
1,835,proximity:,81,cw
1,836,look:,left,cw
1,837,proximity:,75,cw
1,837,proximity:,83,cw
1,838,look:,left,cw
1,839,proximity:,74,cw
1,845,proximity:,80,cw
1,846,novelty:,16.6686038971,cw
1,846,look:,left,cw
1,846,proximity:,87,cw
1,847,proximity:,75,cw
1,850,proximity:,68,cw
1,850,proximity:,62,cw
1,850,proximity:,54,cw
1,851,proximity:,47,cw
1,851,proximity:,56,cw
1,851,novelty:,7.0948505402,cw
1,853,novelty:,6.3421034813,cw
1,853,proximity:,45,cw
1,853,look:,robot,cw
1,854,look:,left,st
1,854,proximity:,51,st
1,855,proximity:,41,st
1,855,look:,robot,st
1,855,proximity:,49,st
1,856,movement:,-1664,st
1,856,movement:,-2480,st
1,856,movement:,16448,st
1,856,look:,left,st
1,857,look:,left,st
1,857,movement:,-1888,st
1,858,movement:,-560,st
1,858,movement:,-3392,st
1,858,look:,robot,st
1,858,movement:,464,st
1,859,movement:,3936,st
1,859,look:,robot,st
1,860,look:,robot,st
1,861,proximity:,43,st
1,861,look:,robot,st
1,862,look:,left,st
1,862,proximity:,49,st
1,863,look:,left,st
1,866,look:,left,st
1,866,look:,robot,st
1,867,look:,left,st
1,867,proximity:,55,st
1,868,look:,left,st
1,868,look:,robot,st
1,869,look:,left,st
1,870,movement:,-1904,st
1,871,proximity:,42,st
1,872,look:,robot,st
1,872,movement:,-3296,st
1,872,movement:,5712,st
1,872,proximity:,51,st
1,873,look:,left,st
1,873,look:,robot,st
1,873,proximity:,45,st
1,874,look:,robot,st
1,879,look:,robot,st
1,880,look:,robot,st
1,881,look:,robot,st
1,882,look:,robot,st
1,883,look:,robot,st
1,884,look:,robot,st
1,885,look:,robot,st
1,886,look:,robot,st
1,887,look:,robot,st
1,888,look:,robot,st
1,889,look:,robot,st
1,890,look:,robot,st
1,891,look:,robot,st
1,892,proximity:,51,st
1,892,look:,robot,st
1,893,look:,robot,st
1,894,look:,robot,st
1,895,look:,robot,st
1,896,look:,robot,st
1,897,look:,robot,st
1,898,look:,robot,st
1,899,look:,robot,st
1,900,look:,robot,st
1,901,look:,robot,st
1,902,look:,robot,st
1,903,novelty:,34.874874115,st
1,903,look:,robot,st
1,903,look:,left,st
1,904,look:,robot,st
1,905,proximity:,45,st
1,905,look:,left,st
1,905,look:,leftrobot,st
1,906,look:,robot,st
1,907,look:,robot,st
1,908,look:,left,st
1,908,look:,robot,st
1,909,look:,robot,st
1,910,look:,robot,st
1,911,look:,robot,st
1,912,look:,robot,st
1,913,look:,left,st
1,913,look:,robot,st
1,914,look:,robot,st
1,915,look:,robot,st
1,916,look:,robot,st
1,917,look:,left,st
1,917,look:,robot,st
1,918,look:,left,st
1,918,look:,robot,st
1,919,look:,robot,st
1,920,look:,left,st
1,920,look:,robot,st
1,921,look:,left,st
1,922,look:,robot,st
1,923,look:,robot,st
1,923,look:,left,st
1,924,look:,robot,st
1,924,look:,left,st
1,925,look:,robot,st
1,925,look:,left,st
1,926,look:,robot,st
1,927,look:,robot,st
1,928,proximity:,51,st
1,928,look:,robot,st
1,929,look:,robot,st
1,930,proximity:,45,st
1,930,look:,robot,st
1,931,look:,robot,st
1,932,look:,robot,st
1,933,novelty:,14.4919624329,st
1,933,look:,robot,st
1,934,look:,robot,st
1,935,look:,robot,st
1,936,look:,robot,st
1,937,look:,robot,st
1,938,look:,robot,st
1,939,look:,robot,st
1,940,look:,left,st
1,940,look:,leftrobot,st
1,940,novelty:,11.7182941437,st
1,941,look:,robot,st
1,942,look:,robot,st
1,943,look:,robot,st
1,944,look:,left,st
1,944,look:,robot,st
1,945,look:,robot,st
1,946,look:,robot,st
1,947,look:,robot,st
1,948,look:,robot,st
1,949,look:,left,st
1,949,look:,robot,st
1,950,look:,robot,st
1,951,look:,robot,st
1,952,look:,left,st
1,952,look:,robot,st
1,953,look:,robot,st
1,955,look:,robot,st
1,955,look:,left,st
1,956,look:,robot,st
1,956,look:,left,st
1,957,look:,robot,st
1,957,look:,left,st
1,958,look:,robot,st
1,958,look:,left,st
1,959,look:,robot,st
1,959,look:,left,st
1,960,look:,robot,st
1,961,look:,robot,st
1,962,look:,robot,st
1,963,look:,robot,st
1,964,look:,robot,st
1,965,look:,robot,st
1,966,look:,robot,st
1,967,look:,robot,st
1,968,look:,robot,st
1,969,look:,robot,st
1,970,look:,robot,st
1,971,look:,robot,st
1,972,look:,robot,st
1,973,look:,robot,st
1,974,look:,robot,st
1,975,novelty:,28.157075882,st
1,975,look:,robot,st
1,976,look:,robot,cw
1,977,look:,left,cw
1,977,look:,robot,cw
1,977,proximity:,52,cw
1,978,look:,left,cw
1,979,look:,robot,cw
1,979,look:,left,cw
1,980,movement:,-3008,cw
1,980,movement:,-1296,cw
1,980,look:,left,cw
1,980,proximity:,46,cw
1,981,movement:,2224,cw
1,981,movement:,-1824,cw
1,981,movement:,15056,cw
1,981,look:,left,cw
1,981,movement:,18352,cw
1,982,movement:,6192,cw
1,982,proximity:,54,cw
1,982,movement:,17840,cw
1,982,movement:,2064,cw
1,982,proximity:,78,cw
1,982,movement:,19840,cw
1,982,movement:,14352,cw
1,982,movement:,15504,cw
1,982,movement:,-96,cw
1,982,movement:,2448,cw
1,982,movement:,-3184,cw
1,983,movement:,-3024,cw
1,983,movement:,-3152,cw
1,984,movement:,-2736,cw
1,984,proximity:,70,cw
1,984,look:,left,cw
1,984,movement:,12656,cw
1,984,movement:,-27328,cw
1,984,proximity:,78,cw
1,985,movement:,-21328,cw
1,985,proximity:,68,cw
1,985,movement:,-3424,cw
1,985,proximity:,77,cw
1,985,movement:,31088,cw
1,985,look:,left,cw
1,985,movement:,-9520,cw
1,985,movement:,13472,cw
1,985,movement:,29520,cw
1,985,movement:,22256,cw
1,986,movement:,18240,cw
1,986,movement:,5344,cw
1,986,movement:,18352,cw
1,986,movement:,-7648,cw
1,986,movement:,32448,cw
1,986,movement:,6304,cw
1,987,movement:,592,cw
1,987,movement:,1392,cw
1,987,movement:,-320,cw
1,988,movement:,8960,cw
1,988,proximity:,99,cw
1,988,novelty:,10.9010362625,cw
1,988,movement:,7760,cw
1,988,movement:,272,cw
1,988,proximity:,88,cw
1,988,movement:,19344,cw
1,988,proximity:,82,cw
1,988,movement:,-19264,cw
1,989,movement:,13664,cw
1,989,proximity:,75,cw
1,989,movement:,-7872,cw
1,989,movement:,-28288,cw
1,989,movement:,18224,cw
1,989,look:,left,cw
1,989,movement:,-1584,cw
1,990,movement:,-3104,cw
1,990,look:,left,cw
1,991,movement:,1840,cw
1,991,proximity:,68,cw
1,991,movement:,4272,cw
1,991,look:,left,cw
1,991,movement:,6864,cw
1,992,movement:,-2128,cw
1,992,movement:,8272,cw
1,992,movement:,3840,cw
1,992,proximity:,60,cw
1,992,movement:,-28256,cw
1,992,movement:,3152,cw
1,993,movement:,25136,cw
1,993,movement:,-1648,cw
1,993,movement:,528,cw
1,994,proximity:,51,cw
1,995,novelty:,12.8345184326,cw
1,1003,proximity:,57,cw
1,1009,novelty:,18.0963783264,cw
1,1009,movement:,5920,cw
1,1009,movement:,-1664,cw
1,1009,look:,left,cw
1,1009,proximity:,64,cw
1,1010,proximity:,70,cw
1,1010,look:,left,cw
1,1010,proximity:,76,cw
1,1011,proximity:,85,cw
1,1011,look:,left,cw
1,1011,proximity:,79,cw
1,1012,look:,left,cw
1,1012,proximity:,65,cw
1,1012,proximity:,73,cw
1,1013,look:,left,cw
1,1013,proximity:,79,cw
1,1014,proximity:,71,cw
1,1014,proximity:,65,cw
1,1014,look:,left,cw
1,1015,proximity:,77,cw
1,1015,look:,left,cw
1,1015,proximity:,68,cw
1,1015,proximity:,62,cw
1,1018,proximity:,69,cw
1,1019,proximity:,60,cw
1,1019,proximity:,72,cw
1,1020,look:,left,cw
1,1020,proximity:,62,cw
1,1020,proximity:,56,cw
1,1021,proximity:,64,cw
1,1022,proximity:,58,cw
1,1023,proximity:,64,cw
1,1024,look:,left,cw
1,1025,proximity:,70,cw
1,1025,look:,left,cw
1,1025,proximity:,76,cw
1,1026,look:,left,cw
1,1027,look:,left,cw
1,1028,look:,left,cw
1,1028,proximity:,84,cw
1,1029,proximity:,91,cw
1,1029,proximity:,106,cw
1,1030,proximity:,99,cw
1,1030,look:,left,cw
1,1031,look:,left,cw
1,1031,proximity:,86,cw
1,1031,proximity:,99,cw
1,1032,proximity:,106,cw
1,1032,look:,left,cw
1,1033,proximity:,96,cw
1,1033,look:,left,cw
1,1033,proximity:,82,cw
1,1033,proximity:,75,cw
1,1034,proximity:,85,cw
1,1034,proximity:,106,cw
1,1034,proximity:,115,cw
1,1034,look:,left,cw
1,1035,look:,left,cw
1,1036,look:,left,cw
1,1037,look:,left,cw
1,1037,proximity:,122,cw
1,1038,look:,left,cw
1,1039,look:,left,cw
1,1039,proximity:,116,cw
1,1040,look:,left,cw
1,1040,proximity:,110,cw
1,1041,look:,left,cw
1,1042,look:,left,cw
1,1043,look:,left,cw
1,1043,proximity:,104,cw
1,1044,look:,left,cw
1,1044,look:,left,cw
1,1045,look:,left,cw
1,1046,proximity:,110,cw
1,1046,look:,left,cw
1,1047,proximity:,117,cw
1,1047,look:,left,cw
1,1048,proximity:,125,cw
1,1048,proximity:,119,cw
1,1048,look:,left,cw
1,1049,proximity:,103,cw
1,1049,look:,left,cw
1,1049,proximity:,64,cw
1,1050,proximity:,126,cw
1,1051,proximity:,119,cw
1,1051,proximity:,96,cw
1,1051,proximity:,121,cw
1,1052,proximity:,112,cw
1,1052,look:,left,cw
1,1052,proximity:,105,cw
1,1053,look:,left,cw
1,1053,proximity:,112,cw
1,1054,proximity:,106,cw
1,1054,look:,left,cw
1,1054,proximity:,113,cw
1,1055,proximity:,102,cw
1,1055,look:,left,cw
1,1056,proximity:,57,cw
1,1058,proximity:,107,cw
1,1058,novelty:,23.8074054718,cw
1,1058,look:,left,cw
1,1058,proximity:,113,cw
1,1059,look:,left,cw
1,1061,proximity:,81,cw
1,1061,proximity:,75,cw
1,1062,proximity:,104,cw
1,1062,look:,left,cw
1,1063,look:,left,cw
1,1064,proximity:,95,cw
1,1064,look:,left,cw
1,1064,proximity:,106,cw
1,1065,look:,left,cw
1,1065,proximity:,77,cw
1,1065,proximity:,108,cw
1,1067,proximity:,116,cw
1,1068,look:,left,cw
1,1071,proximity:,99,cw
1,1071,novelty:,16.3406448364,cw
1,1074,proximity:,63,cw
1,1074,novelty:,17.4366512299,cw
1,1075,look:,left,cw
1,1075,proximity:,94,cw
1,1075,novelty:,7.5171775818,cw
1,1075,proximity:,101,cw
1,1076,proximity:,111,cw
1,1076,look:,left,cw
1,1077,look:,left,cw
1,1078,look:,left,cw
1,1078,proximity:,103,cw
1,1079,look:,left,cw
1,1079,proximity:,110,cw
1,1080,proximity:,103,cw
1,1080,look:,left,cw
1,1080,proximity:,79,cw
1,1081,proximity:,85,cw
1,1081,look:,left,cw
1,1082,proximity:,91,cw
1,1082,proximity:,84,cw
1,1083,look:,left,cw
1,1083,proximity:,100,cw
1,1084,proximity:,87,cw
1,1084,proximity:,108,cw
1,1084,proximity:,89,cw
1,1084,proximity:,108,cw
1,1085,proximity:,118,cw
1,1085,look:,left,cw
1,1085,proximity:,90,cw
1,1085,proximity:,107,cw
1,1086,proximity:,114,cw
1,1086,look:,left,cw
1,1086,proximity:,108,cw
1,1087,look:,left,cw
1,1087,proximity:,119,cw
1,1088,look:,left,cw
1,1088,proximity:,105,cw
1,1089,proximity:,113,cw
1,1089,look:,left,cw
1,1090,proximity:,106,cw
1,1090,proximity:,112,cw
1,1090,proximity:,102,cw
1,1090,proximity:,90,cw
1,1090,proximity:,81,cw
1,1090,look:,left,cw
1,1091,look:,left,cw
1,1092,proximity:,87,cw
1,1092,look:,left,cw
1,1093,proximity:,96,cw
1,1094,look:,left,cw
1,1094,proximity:,102,cw
1,1094,proximity:,109,cw
1,1094,look:,left,cw
1,1095,proximity:,102,cw
1,1096,proximity:,90,cw
1,1097,proximity:,84,cw
1,1097,proximity:,75,cw
1,1097,look:,left,cw
1,1097,proximity:,57,cw
1,1097,proximity:,44,cw
1,1098,proximity:,50,cw
1,1098,novelty:,25.0084781647,cw
1,1098,look:,left,cw
1,1099,proximity:,60,cw
1,1099,proximity:,66,cw
1,1100,look:,left,cw
1,1100,proximity:,59,cw
1,1101,proximity:,53,cw
1,1102,novelty:,9.8536252976,cw
1,1102,look:,left,cw
1,1103,proximity:,59,cw
1,1103,look:,left,cw
1,1104,proximity:,53,cw
1,1104,movement:,-320,cw
1,1104,movement:,16512,cw
1,1104,movement:,-672,cw
1,1105,proximity:,45,cw
1,1105,novelty:,9.350646019,cw
1,1105,look:,robot,cw
1,1105,movement:,-1888,cw
1,1106,movement:,1088,cw
1,1106,look:,robot,cw
1,1108,proximity:,51,cw
1,1108,movement:,6640,cw
1,1109,movement:,4752,cw
1,1109,movement:,-2384,cw
1,1109,proximity:,58,cw
1,1109,look:,robot,cw
1,1110,proximity:,52,cw
1,1111,look:,robot,cw
1,1112,look:,robot,cw
1,1113,look:,robot,cw
1,1114,look:,robot,cw
1,1115,look:,robot,cw
1,1116,look:,robot,cw
1,1116,proximity:,58,cw
1,1117,look:,robot,cw
1,1125,proximity:,64,cw
1,1127,novelty:,22.6896190643,cw
1,1127,proximity:,55,cw
1,1128,look:,left,cw
1,1128,novelty:,2.7294299603,cw
1,1128,proximity:,63,cw
1,1129,look:,left,cw
1,1129,proximity:,56,cw
1,1130,look:,left,cw
1,1130,proximity:,50,cw
1,1131,proximity:,58,cw
1,1132,look:,left,cw
1,1133,look:,left,cw
1,1133,proximity:,65,cw
1,1133,look:,left,cw
1,1134,proximity:,59,cw
1,1134,look:,left,cw
1,1135,proximity:,68,cw
1,1135,proximity:,74,cw
1,1136,proximity:,90,cw
1,1136,proximity:,79,cw
1,1136,look:,left,cw
1,1136,proximity:,94,cw
1,1138,look:,left,cw
1,1138,proximity:,101,cw
1,1138,look:,left,cw
1,1139,proximity:,109,cw
1,1139,proximity:,100,cw
1,1139,look:,left,cw
1,1140,proximity:,111,cw
1,1140,proximity:,105,cw
1,1140,look:,left,cw
1,1141,proximity:,111,cw
1,1141,look:,left,cw
1,1142,proximity:,105,cw
1,1142,look:,left,cw
1,1143,look:,left,cw
1,1144,look:,left,cw
1,1145,look:,left,cw
1,1146,look:,left,cw
1,1147,proximity:,113,cw
1,1147,look:,left,cw
1,1148,proximity:,104,cw
1,1148,look:,left,cw
1,1148,proximity:,112,cw
1,1149,proximity:,98,cw
1,1152,look:,left,cw
1,1152,proximity:,78,cw
1,1152,novelty:,16.3594665527,cw
1,1153,proximity:,55,cw
1,1153,novelty:,6.1753077507,cw
1,1153,proximity:,69,cw
1,1153,proximity:,85,cw
1,1153,proximity:,96,cw
1,1153,look:,robot,cw
1,1153,proximity:,87,cw
1,1153,novelty:,4.5124802589,cw
1,1153,look:,left,cw
1,1154,proximity:,78,cw
1,1154,look:,left,cw
1,1155,proximity:,86,cw
1,1156,proximity:,93,cw
1,1156,proximity:,99,cw
1,1156,proximity:,89,cw
1,1157,look:,left,cw
1,1158,proximity:,73,cw
1,1158,proximity:,94,cw
1,1159,proximity:,74,cw
1,1159,proximity:,81,cw
1,1159,proximity:,70,cw
1,1160,proximity:,64,cw
1,1160,proximity:,81,cw
1,1160,proximity:,58,cw
1,1160,proximity:,67,cw
1,1161,proximity:,74,cw
1,1161,proximity:,60,cw
1,1161,proximity:,72,cw
1,1161,proximity:,56,cw
1,1163,look:,left,cw
1,1163,proximity:,68,cw
1,1163,proximity:,77,cw
1,1163,proximity:,85,cw
1,1164,proximity:,64,cw
1,1164,proximity:,88,cw
1,1164,proximity:,72,cw
1,1164,proximity:,92,cw
1,1165,proximity:,79,cw
1,1166,proximity:,88,cw
1,1166,proximity:,53,cw
1,1166,novelty:,37.7904014587,cw
1,1167,proximity:,86,cw
1,1167,proximity:,65,cw
1,1167,proximity:,83,cw
1,1167,proximity:,55,cw
1,1167,proximity:,92,cw
1,1167,proximity:,52,cw
1,1168,proximity:,94,cw
1,1170,proximity:,87,cw
1,1170,proximity:,81,cw
1,1170,proximity:,88,cw
1,1170,proximity:,81,cw
1,1171,proximity:,87,cw
1,1171,novelty:,10.9772481918,cw
1,1171,look:,right,cw
1,1171,look:,rightdown,cw
1,1171,proximity:,49,cw
1,1171,novelty:,2.7333173752,cw
1,1171,proximity:,60,cw
1,1171,proximity:,73,cw
